REGIÃO;ESTADO;NOME;CODIGO;LATITUDE;LONGITUDE;ALTITUDE;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
NE;BA;PIATA;A430;-13.155681;-41.774125;1283.95;;;;;;;;;0.0054644808743169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0164383561643835
CO;GO;SILVANIA;A037;-16.67972221;-48.61805554;952.0;;;;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0027322404371584;0.0027397260273972;0.0;0.0;0.0;0.0
SE;MG;UNAI;A542;-16.55416666;-46.88194443;640.85;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0054794520547945;0.0081967213114754;0.136986301369863;0.0;0.0520547945205479;0.0;0.0;0.0;0.0;0.0382513661202185;0.0027397260273972
CO;MS;CAMPO GRANDE;A702;-20.447195;-54.722615;528.47;;0.0027397260273972;0.0356164383561643;0.2410958904109589;0.0;0.0191780821917808;0.010958904109589;0.1178082191780822;0.0;0.0;0.0027397260273972;0.3506849315068493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO;GO;MORRINHOS;A003;-17.745066;-49.101698;751.09;;0.0602739726027397;0.0328767123287671;0.2438356164383561;1.0;0.5123287671232877;0.0054794520547945;0.0;0.0027322404371584;0.8958904109589041;0.2328767123287671;0.0;0.0;0.1041095890410958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0767123287671232
NE;PI;BOM JESUS DO PIAUI;A326;-9.08333333;-44.32638888;296.0;;;;;;;;0.0082191780821917;0.0;0.0;0.0027397260273972;0.0;0.0;0.0027397260273972;0.0;0.2876712328767123;0.0081967213114754;0.0;0.0;0.0;0.1967213114754098;0.0876712328767123
S;SC;RIO DO CAMPO;A861;-26.93749999;-50.14555555;591.67;;;;;;;;;0.0081967213114754;0.0;0.0;0.2164383561643835;0.0;0.0;0.0054794520547945;0.0;0.0;0.0;0.273972602739726;0.0027397260273972;0.0327868852459016;0.0
NE;PB;CAMPINA GRANDE;A313;-7.225574;-35.904831;546.17;;;;;;;0.0027397260273972;0.0027397260273972;0.0;0.0;0.0;0.1150684931506849;0.0;0.1726027397260274;0.0;0.0;0.0573770491803278;0.0;0.0;0.2438356164383561;0.0;0.0
NE;BA;ABROLHOS;A422;-17.96305555;-38.70333333;20.93;;;;;;;;;0.0;0.3150684931506849;0.6164383561643836;0.1150684931506849;0.3333333333333333;0.2438356164383561;0.3452054794520548;0.0;0.1557377049180328;0.1260273972602739;0.1452054794520547;0.0;0.1775956284153005;1.0
SE;MG;ESPINOSA;A543;-14.91222222;-42.80861111;565.36;;;;;;;;0.0054794520547945;0.0;0.0;0.0;0.0;0.0;0.0027397260273972;0.0575342465753424;0.0;0.0;0.0136986301369863;0.0;0.4657534246575342;1.0;1.0
NE;PI;CASTELO DO PIAUI;A361;-5.34916666;-41.51222222;268.75;;;;;;;;;;0.0054794520547945;0.0;0.0;0.0;0.1041095890410958;0.0136986301369863;0.0;0.0273224043715847;0.1287671232876712;0.0;0.2164383561643835;1.0;1.0
S;RS;SAO LUIZ GONZAGA;A852;-28.41722221;-54.9625;245.5;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.3753424657534246;0.0054644808743169;0.0;0.3013698630136986;0.0328767123287671;0.0956284153005464;0.0;0.0328767123287671;0.0;0.0;0.4493150684931506
CO;MS;SONORA;A761;-17.63527777;-54.76055555;495.25;;;;;;;;;;;;;0.0081967213114754;0.0;0.0;0.0273972602739726;0.0;0.0;0.0082191780821917;0.0;0.1092896174863388;1.0
SE;MG;JANAUBA;A563;-15.80277777;-43.29694444;532.0;;;;;;;;;;;;;;;;;0.0054644808743169;0.0;0.0;0.0;0.0;0.0027397260273972
SE;MG;CAMPINA VERDE;A519;-19.53921;-49.518133;559.07;;;;;;;0.0;0.0082191780821917;0.0;0.0;0.0027397260273972;0.0;0.0;0.0;0.0;0.0986301369863013;0.0;0.0;0.0;0.0;0.0;0.0
NE;PI;SAO JOAO DO PIAUI;A331;-8.36444444;-42.2525;231.0;;;;;;;;0.010958904109589;0.0;0.0;0.0;0.0;0.0;0.0;0.0136986301369863;0.0;0.0;0.0;0.0657534246575342;0.0;0.6092896174863388;1.0
NE;CE;SOBRAL;A306;-3.74805555;-40.34583333;92.07;;;;0.0246575342465753;0.5327868852459017;0.1095890410958904;0.0273972602739726;0.0082191780821917;0.0;0.0191780821917808;0.1178082191780822;0.0;0.0683060109289617;0.0;0.0986301369863013;0.0;0.0;0.0;0.0;0.0;0.0;0.8465753424657534
SE;MG;SACRAMENTO;A525;-19.87527777;-47.43416666;913.12;;;;;;;0.0520547945205479;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0465753424657534;0.1068493150684931;0.0;0.0;0.0;0.0;0.0;0.0246575342465753
NE;BA;IPIAU;A445;-14.17138888;-39.69249999;132.11;;;;;;;;;;0.0;0.0;0.0;0.0136612021857923;0.0;0.0;0.1041095890410958;0.0;0.0;0.0;0.0;0.0983606557377049;1.0
CO;MT;JUARA;A914;-11.28027777;-57.52666666;263.43;;;;;;;0.0;0.0;0.0027322404371584;0.0;0.0;0.0;0.4644808743169399;0.1178082191780822;0.0;0.0;0.2295081967213114;0.2657534246575342;0.0;0.3726027397260274;0.2704918032786885;1.0
S;PR;MAL. CANDIDO RONDON;A820;-24.53333333;-54.01916666;392.07;;;;;;;0.0;0.0082191780821917;0.0;0.0;0.0027397260273972;0.0;0.0;0.0;0.0027397260273972;0.1232876712328767;0.0;0.0054794520547945;0.0;0.0547945205479452;0.0382513661202185;0.0
N;PA;SANTA MARIA DAS BARREIRAS;A256;-8.72972221;-49.85638888;165.0;;;;;;;;;;;;;;;;;;;;;;0.0876712328767123
N;RO;CACOAL;A939;-11.44583333;-61.43416666;183.53;;;;;;;;;0.0027322404371584;0.0;0.0;0.0;0.0;0.0082191780821917;0.0;0.0328767123287671;0.0;0.0;0.0547945205479452;0.0;0.0;0.4767123287671233
S;SC;MAJOR VIEIRA;A864;-26.3936111;-50.36333333;799.58;;;;;;;;;;0.0246575342465753;0.2027397260273972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S;RS;SAO GABRIEL;A832;-30.341438;-54.310909;114.89;;;;;;;;0.2602739726027397;0.0;0.0;0.0;0.0;0.1010928961748633;0.0;0.010958904109589;0.0;0.2431693989071038;0.0;0.0;0.0;0.0;0.0136986301369863
CO;MS;ITAPORA;S710;-22.092833;-54.798833;360.0;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.1178082191780822
CO;GO;PORANGATU;A005;-13.30944444;-49.11749999;365.0;;;;;;;;;;;;;;;;;;;0.0;0.0;0.360655737704918;0.2219178082191781
NE;PE;SURUBIM;A328;-7.83972221;-35.80111111;421.44;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0356164383561643;0.0;0.0027397260273972;0.0;0.0027397260273972;0.0054794520547945;0.0;0.0;0.0246575342465753
S;SC;XANXERE;A858;-26.938666;-52.39809;878.74;;;;;;;;;0.0765027322404371;0.0;0.0;0.0;0.0;0.0027397260273972;0.1616438356164383;0.0;0.0027322404371584;0.0027397260273972;0.3095890410958904;0.0;0.0;0.0082191780821917
N;PA;ULIANOPOLIS;S111;-3.8;-47.51;;;;;;;;;;;;;;;;;;0.0846994535519125;1.0;1.0;;;
SE;SP;SOROCABA;A713;-23.4261111;-47.58555555;609.33;;;;;;;0.0;0.0054794520547945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027397260273972;0.0;0.0;0.0082191780821917;0.1643835616438356;0.0;0.1150684931506849
CO;DF;PARANOA (COOPA-DF);A047;-16.012222;-47.557417;1043.0;;;;;;;;;;;;;;;;;;0.0054794520547945;0.0;0.0;0.0;0.0
CO;MT;CARLINDA;A926;-9.97055554;-55.82749999;293.71;;;;;;;;;0.0054644808743169;0.0;0.0;0.0;0.0;0.1123287671232876;0.0;0.0;0.1229508196721311;0.0;0.0;0.0;0.0;0.96986301369863
CO;GO;LUZIANIA;A012;-16.26055555;-47.96694443;1000.82;;;;;;;0.0;0.0082191780821917;0.0027322404371584;0.0;0.0;0.0;0.0;0.0;0.1917808219178082;0.0054794520547945;0.0027322404371584;0.010958904109589;0.0;0.0246575342465753;0.2185792349726776;0.0
S;RS;DOM PEDRITO;A881;-31.0025;-54.61805554;150.0;;;;;;;;;;;0.010958904109589;0.0;0.0163934426229508;0.0164383561643835;0.0;0.0;0.2513661202185792;0.2657534246575342;0.0;0.0;0.0601092896174863;0.7287671232876712
S;PR;PARANAPOEMA;A850;-22.65833333;-52.13444444;308.7;;;;;;;;;0.0;0.8410958904109589;0.2082191780821917;0.0027397260273972;0.0;0.0;0.0;0.0246575342465753;0.0054644808743169;0.0575342465753424;0.1534246575342465;0.0;0.0;0.5917808219178082
N;AM;DTCEA TEFE;S117;-3.37722221;-64.72305554;;;;;;;;;;;;;;;;;;0.0846994535519125;0.0904109589041095;0.0027397260273972;;;
SE;SP;TUPA;A768;-21.927251;-50.490251;498.0;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0082191780821917
CO;MS;BONITO;S704;-21.24666666;-56.45055555;329.0;;;;;;;;;;;;;;;;;;;0.0054794520547945;0.0;0.0;0.4575342465753425
NE;BA;SALVADOR;A401;-13.005515;-38.50576;47.56;0.606694560669456;0.0164383561643835;0.0410958904109589;0.0630136986301369;0.0;0.0465753424657534;0.4821917808219178;0.0547945205479452;0.3169398907103825;0.0;0.0;0.0;0.0;0.1123287671232876;0.0;0.0;0.0546448087431694;0.0;0.0;0.0;0.0;0.0
NE;PB;MONTEIRO;A334;-7.89444444;-37.12472221;606.39;;;;;;;;0.0136986301369863;0.0;0.0;0.0;0.0410958904109589;0.0;0.0;0.1150684931506849;0.0;0.0491803278688524;0.0;0.1726027397260274;0.0;0.0;0.3534246575342465
S;RS;CAPAO DO LEAO (PELOTAS);A887;-31.8025;-52.40722222;13.0;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0054794520547945
NE;PI;ALVORADA DO GURGUEIA;A336;-8.44166666;-43.86555555;261.26;;;;;;;;0.0493150684931506;0.0628415300546448;0.0;0.0;0.0054794520547945;0.0;0.0;0.0027397260273972;0.0876712328767123;0.1830601092896175;0.0;0.0;0.0082191780821917;0.0;0.2191780821917808
S;RS;RIO GRANDE;A802;-32.07888888;-52.16777777;4.92;;0.0082191780821917;0.0438356164383561;0.0547945205479452;0.6693989071038251;0.4;0.010958904109589;0.0054794520547945;0.1584699453551912;0.1698630136986301;0.0;0.0;0.0;0.0;0.0;0.0027397260273972;0.1584699453551912;0.1534246575342465;0.0;0.0;0.0;0.0465753424657534
NE;BA;ILHEUS;A410;-14.65888888;-39.18138888;80.21;;;;0.0;0.0;0.0493150684931506;0.1013698630136986;0.3753424657534246;0.0710382513661202;0.8712328767123287;0.3232876712328767;0.0;0.0464480874316939;0.1260273972602739;0.0;0.0;0.0;0.0191780821917808;0.0;0.5397260273972603;0.773224043715847;0.1616438356164383
SE;SP;BRAGANCA PAULISTA;A744;-22.951944;-46.530556;891.0;;;;;;;;;;;;;;;;;;0.0;0.0;0.2493150684931507;0.0;0.0547945205479452
SE;SP;AVARE;A725;-23.10166666;-48.9411111;776.36;;;;;;;0.0164383561643835;0.0082191780821917;0.0;0.5287671232876713;0.0;0.0;0.0;0.0027397260273972;0.0;0.0;0.0;0.0;0.136986301369863;0.0;0.0081967213114754;0.589041095890411
N;PA;NOVO REPARTIMENTO;A235;-4.24388888;-49.93944444;100.76;;;;;;;;;0.0;0.0;0.0;0.1013698630136986;0.2295081967213114;0.0;0.0;0.0;0.0;0.0;0.0;0.3616438356164383;0.0;0.1342465753424657
S;SC;ITUPORANGA;A863;-27.41833332;-49.64694444;479.79;;;;;;;;;0.0027322404371584;0.0;0.0;0.0;0.0;0.0328767123287671;0.0;0.0;0.0109289617486338;0.0164383561643835;0.0;0.0;0.0;0.7616438356164383
N;AM;SANTA ISABEL DO RIO NEGRO;S121;-0.41444444;-65.01749999;;;;;;;;;;;;;;;;;;0.0846994535519125;1.0;0.5972602739726027;;;
S;RS;SOLEDADE;A837;-28.859211;-52.542387;660.44;;;;;;;;;0.0;0.0;0.0;0.0;0.1065573770491803;0.0;0.0;0.0136986301369863;0.0;0.073972602739726;0.0;0.0;0.0081967213114754;0.0
SE;MG;GUANHAES;A533;-18.78694444;-42.94305555;852.68;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO;MT;GUIRATINGA;A932;-16.34166666;-53.76611111;525.43;;;;;;;;;0.0054644808743169;0.0;0.0;0.1863013698630137;0.0;0.0;0.0;0.1424657534246575;0.0901639344262295;0.0;0.0191780821917808;0.0;0.0027322404371584;0.5726027397260274
S;RS;ALEGRETE;A826;-29.709083;-55.525486;120.88;;;;;;;0.010958904109589;0.0082191780821917;0.0136612021857923;0.0;0.0082191780821917;0.0;0.0573770491803278;0.1123287671232876;0.0246575342465753;0.0904109589041095;0.0;0.3178082191780822;0.0;0.0465753424657534;0.0;0.0027397260273972
S;PR;CASTRO;A819;-24.78694444;-49.99916666;993.6;;;;;;;0.0;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027322404371584;0.0;0.0;0.0;0.0;0.915068493150685
S;RS;IBIRUBA;A883;-28.65333333;-53.11194444;455.27;;;;;;;;;;;;;0.0;0.0273972602739726;0.0794520547945205;0.073972602739726;0.0;0.0;0.0;0.0;0.0;0.073972602739726
CO;GO;CRISTALINA;A036;-16.78499999;-47.61305555;1211.08;;;;;;;;0.0054794520547945;0.0027322404371584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027397260273972;0.0;0.0;0.0
CO;MT;ROSARIO OESTE;A944;-14.82888888;-56.44194444;195.0;;;;;;;;;;;;;;;;;;;;0.0;0.9289617486338798;1.0
N;PA;DOM ELISEU;A252;-4.28055554;-47.56388888;251.0;;;;;;;;;;;;;;;;;;;0.0027397260273972;0.0;0.0;0.2219178082191781
NE;SE;NOSSA SENHORA DA GLORIA;A453;-10.20777777;-37.43194443;271.0;;;;;;;;;;;;;;;;;;0.0;0.0;0.1534246575342465;0.0;0.0
SE;MG;SALINAS;A552;-16.16027777;-42.31027777;487.14;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0356164383561643
SE;SP;MARILIA;A763;-22.235222;-49.965111;660.0;;;;;;;;;;;;;;;;;;0.0054794520547945;0.0;0.0082191780821917;0.0;0.0
SE;RJ;TERESOPOLIS-PARQUE NACIONAL;A618;-22.4486111;-42.98694444;981.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0027397260273972;0.0;0.0;0.0;0.0;0.0245901639344262;0.0;0.0;0.0;0.0;0.0
N;AM;MANICORE;A133;-5.7886111;-61.28833333;40.64;;;;;;;;;;;;0.0082191780821917;0.0;0.0767123287671232;0.4246575342465753;0.0;0.0;0.0;0.0;0.1205479452054794;1.0;1.0
NE;PE;FLORESTA;A351;-8.59888888;-38.58416666;327.42;;;;;;;;;0.0081967213114754;0.0;0.336986301369863;0.0;0.0;0.0;0.0;0.0;0.0355191256830601;0.1972602739726027;0.0;0.084931506849315;0.0;0.2657534246575342
NE;AL;MACEIO;A303;-9.55111111;-35.77027777;84.12;;;;0.0;0.0;0.010958904109589;0.2657534246575342;1.0;0.7103825136612022;0.0;0.0;0.0;0.0081967213114754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6120218579234973;0.0
N;TO;ALMAS;A053;-11.28416666;-47.21222222;503.0;;;;;;;;;;;;;;;;;0.0;0.0191780821917808;0.0;0.0;0.2240437158469945;0.010958904109589
NE;BA;BARREIRAS;A402;-12.12472221;-45.02694443;474.17;;0.010958904109589;0.3671232876712328;0.3808219178082191;1.0;0.5315068493150685;0.010958904109589;0.0;0.0546448087431694;0.0;0.0191780821917808;0.0;0.1311475409836065;0.0;0.0;0.0;0.0;0.084931506849315;0.0;0.084931506849315;0.0;0.2328767123287671
SE;MG;ITUIUTABA;A512;-18.95277777;-49.52499999;540.08;;;;;;;0.0027397260273972;0.0082191780821917;0.0;0.0;0.0;0.0;0.0382513661202185;0.0;0.0;0.0;0.1366120218579235;0.0;0.0;0.0;0.773224043715847;0.5123287671232877
CO;MT;NOVA MARINGA;A928;-13.0386111;-57.09222221;334.36;;;;;;;;;0.0300546448087431;0.0;0.0602739726027397;0.0;0.0081967213114754;0.0;0.0;0.0;0.1557377049180328;0.0;0.0;0.0;0.1092896174863388;1.0
NE;BA;CONDE;A431;-12.03583333;-37.68388888;31.9;;;;;;;;;0.0027322404371584;0.0;0.0;0.1123287671232876;0.0;0.0027397260273972;0.0082191780821917;0.0136986301369863;0.1256830601092896;0.3698630136986301;0.0;0.0;0.0;0.7397260273972602
SE;SP;CASA BRANCA;A738;-21.78055554;-47.07527777;734.15;;;;;;;;0.0164383561643835;0.0;0.0;0.0;0.0054794520547945;0.1174863387978142;0.0;0.0;0.0136986301369863;0.0;0.010958904109589;0.0;0.1013698630136986;0.5191256830601093;1.0
SE;SP;ITAPIRA;A739;-22.415;-46.80527777;634.89;;;;;;;;0.1561643835616438;0.0437158469945355;0.1041095890410958;0.0;0.0;0.0054644808743169;0.0;0.0;0.0027397260273972;0.0;0.0;0.0;0.1342465753424657;0.6256830601092896;1.0
CO;DF;AGUAS EMENDADAS;A045;-15.596491;-47.625801;1030.36;;;;;;;;;0.0081967213114754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0054794520547945
NE;BA;SENHOR DO BONFIM;A428;-10.44305555;-40.14833333;532.09;;;;;;;;;0.0027322404371584;0.0;0.0;0.0;0.1584699453551912;0.0;0.0;0.1095890410958904;0.3961748633879781;0.1424657534246575;0.0;0.0;0.0;0.1506849315068493
NE;PI;CAMPO MAIOR;A376;-4.86416666;-42.14555555;125.0;;;;;;;;;;;;;;;;;;;0.0465753424657534;0.2246575342465753;0.4781420765027322;1.0
NE;CE;JAGUARUANA;A339;-4.78694444;-37.76666666;49.0;;;;;;;;0.0082191780821917;0.0;0.0;0.0794520547945205;0.4438356164383562;0.0;0.0;0.0;0.0;0.0956284153005464;0.0191780821917808;0.0;0.0027397260273972;0.0;0.0
NE;PB;PATOS;A321;-7.07972221;-37.27277777;263.66;;;;;;;;0.0082191780821917;0.0;0.0;0.0438356164383561;0.0246575342465753;0.0;0.0410958904109589;0.0;0.0657534246575342;0.0573770491803278;0.0;0.0;0.0054794520547945;0.0;0.2410958904109589
NE;PI;FLORIANO;A311;-6.76138888;-43.00333333;126.39;;;;;0.0;0.1205479452054794;0.0191780821917808;0.0;0.0956284153005464;0.0438356164383561;0.0;0.0;0.0;0.0;0.0;0.1095890410958904;0.0;0.0;0.0410958904109589;0.0;0.7185792349726776;0.673972602739726
S;RS;BENTO GONCALVES;A840;-29.164581;-51.534202;623.27;;;;;;;0.0;0.0082191780821917;0.0;0.0164383561643835;0.0;0.0;0.0;0.0;0.0;0.2082191780821917;0.0;0.0;0.0;0.0493150684931506;0.1229508196721311;0.0
SE;RJ;RIO DE JANEIRO - JACAREPAGUA;A636;-22.93999999;-43.40277777;20.0;;;;;;;;;;;;;;;;;;0.0027397260273972;0.0;0.0;0.0027322404371584;0.0
CO;MS;AGUA CLARA;A756;-20.44444444;-52.87583332;323.63;;;;;;;;;;;0.0054794520547945;0.1424657534246575;0.0;0.0;0.0;0.0;0.0;0.0;0.1013698630136986;0.0;0.0;0.0
S;RS;SAO BORJA;A830;-28.65;-56.01638888;81.08;;;;;;;;0.010958904109589;0.0;0.010958904109589;0.0;0.0356164383561643;0.1065573770491803;0.0;0.0054794520547945;0.0;0.133879781420765;0.2383561643835616;0.0;0.0191780821917808;0.0;0.073972602739726
SE;MG;JOAO PINHEIRO;A553;-17.784477;-46.119394;877.05;;;;;;;;0.010958904109589;0.0;0.0;0.0191780821917808;0.0273972602739726;0.0;0.0;0.0;0.0;0.180327868852459;0.0;0.0;0.0191780821917808;0.0;0.0027397260273972
CO;MS;NHUMIRIM;A717;-18.9886111;-56.62277777;102.26;;;;;;;0.0136986301369863;0.2904109589041095;0.0;0.0;0.0;0.7123287671232876;0.0;0.0246575342465753;0.5315068493150685;0.3287671232876712;0.0956284153005464;0.0;0.2520547945205479;0.0;0.6420765027322405;1.0
CO;MS;DOURADOS;A721;-22.19388888;-54.91138888;463.3;;;;;;;0.0027397260273972;0.0;0.0;0.0;0.421917808219178;0.0;0.0;0.0;0.0;0.0575342465753424;0.0;0.0;0.0;0.0;0.5683060109289617;0.8904109589041096
NE;BA;MACAUBAS;A454;-13.03888888;-42.61722221;574.0;;;;;;;;;;;;;;;;;0.1557377049180328;0.0931506849315068;0.0;;;
CO;MT;CACERES;A941;-16.07472221;-57.69305555;123.53;;;;;;;;;;;;;0.0081967213114754;0.0;0.0;0.2438356164383561;0.0;0.0;0.0;0.0602739726027397;0.0;
SE;MG;CARATINGA;A554;-19.735757;-42.137146;609.25;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0904109589041095;0.0;0.0;0.0;0.0;0.0986301369863013;0.0;0.4590163934426229;0.0
CO;MS;JUTI;A749;-22.85722222;-54.60555555;375.18;;;;;;;;;0.0054644808743169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0163934426229508;0.0;0.0;0.0;0.3743169398907104;1.0
CO;MT;CAMPO VERDE;A912;-15.53138888;-55.13555555;748.27;;;;;;;0.0;0.0;0.0027322404371584;0.0;0.0;0.0;0.0;0.021917808219178;0.0630136986301369;0.0;0.221311475409836;0.0410958904109589;0.3972602739726027;0.1178082191780822;0.0765027322404371;0.1150684931506849
N;RO;PORTO VELHO;A925;-8.7936111;-63.84583333;86.7;;;;;;;;0.0027397260273972;0.0054644808743169;0.0;0.0082191780821917;0.4246575342465753;0.0710382513661202;0.2246575342465753;0.0602739726027397;0.1068493150684931;0.0;0.0136986301369863;0.0;0.2767123287671232;1.0;1.0
NE;BA;IRECE;A424;-11.328998;-41.864504;768.42;;;;;;;;;0.0054644808743169;0.0;0.0;0.0027397260273972;0.0;0.0;0.0273972602739726;0.0;0.0027322404371584;0.0;0.0;0.0;0.0;0.0
NE;MA;CAROLINA;A205;-7.33722221;-47.45972222;182.88;;;;;;;;0.0027397260273972;0.0054644808743169;0.0027397260273972;0.3287671232876712;0.1726027397260274;0.0;0.0;0.0;0.0;0.0;0.0;0.1726027397260274;0.0082191780821917;0.0;0.2794520547945205
N;RR;BALIZA;S113;0.94777777;-59.74638888;;;;;;;;;;;;;;;;;;0.0846994535519125;0.7342465753424657;0.1424657534246575;;;
SE;MG;CALDAS;A530;-21.918066;-46.382996;1077.34;;;;;;;0.0;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0109289617486338;0.0;0.0;0.0;0.0;0.0
S;SC;JOACABA;A841;-27.16916666;-51.55888888;767.63;;;;;;;;0.1178082191780822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1775956284153005;0.0;0.0;0.0136986301369863;0.0;0.0
NE;BA;CURACA;A448;-9.00138888;-39.9125;370.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO;MS;CASSILANDIA;A742;-19.12249999;-51.72083332;494.72;;;;;;;;;0.0;0.0;0.0136986301369863;0.0;0.0;0.0;0.0;0.0;0.0601092896174863;0.0;0.0082191780821917;0.0;0.0355191256830601;0.1205479452054794
SE;SP;PIRACICABA;A726;-22.70305555;-47.62333332;566.46;;;;;;;0.0;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0027397260273972;0.0356164383561643;0.1885245901639344;0.0493150684931506;0.0;0.0191780821917808;0.3633879781420765;1.0
CO;MS;BATAGUASSU;A759;-21.75;-52.47138888;392.13;;;;;;;;;;;;;;0.0630136986301369;0.0;0.0136986301369863;0.0765027322404371;0.0;0.0;0.0027397260273972;0.494535519125683;1.0
S;SC;CHAPECO;A895;-27.0853111;-52.6357111;679.0;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0027397260273972
NE;PB;CABACEIRAS;A348;-7.48333333;-36.28638888;391.96;;;;;;;;;0.0027322404371584;0.0;0.0;0.0;0.0;0.0547945205479452;0.0;0.0;0.1229508196721311;0.0;0.1013698630136986;0.0;0.0;0.810958904109589
NE;BA;LUIZ EDUARDO MAGALHAES;A404;-12.1525;-45.82972221;760.68;;;0.0136986301369863;0.0438356164383561;0.0136612021857923;0.5260273972602739;0.2;0.0;0.1038251366120218;0.1753424657534246;0.0;0.0;0.0054644808743169;0.0246575342465753;0.0;0.2;0.0;0.0;0.0;0.0;0.2486338797814207;0.4054794520547945
NE;BA;ITIRUCU;A407;-13.527828;-40.119752;757.42;;;;0.0;0.0;0.0712328767123287;0.1041095890410958;0.2438356164383561;0.0054644808743169;0.3561643835616438;0.0;0.0;0.0081967213114754;0.0;0.0;0.0136986301369863;0.0;0.0273972602739726;0.0;0.0438356164383561;0.0;0.0
NE;BA;CARAVELAS;A405;-17.73944444;-39.25861111;6.05;;;0.0054794520547945;0.5945205479452055;0.0;0.5726027397260274;0.2821917808219178;0.1013698630136986;0.0027322404371584;0.0;0.1561643835616438;0.0;0.0;0.021917808219178;0.073972602739726;0.0;0.0;0.1835616438356164;0.0;0.0410958904109589;0.319672131147541;1.0
N;PA;DTCEA JACAREACANGA;S120;-6.23722221;-57.77499999;;;;;;;;;;;;;;;;;;0.0846994535519125;0.1698630136986301;0.0027397260273972;;;
N;PA;PARAGOMINAS;A212;-2.99027777;-47.40777777;113.0;;;;;;;;0.0;0.0027322404371584;0.0;0.0;0.0273972602739726;0.0;0.0;0.0;0.0;0.0;0.0027397260273972;0.0630136986301369;0.0;0.1912568306010929;0.989041095890411
NE;PE;IBIMIRIM;A349;-8.50944444;-37.71166666;434.23;;;;;;;;;0.0027322404371584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010958904109589;0.0;0.0767123287671232;0.0;0.0
SE;RJ;PICO DO COUTO;A610;-22.46472222;-43.29138888;1777.0;;;;;;;0.0164383561643835;0.0;0.0;0.2082191780821917;0.1397260273972602;0.0;0.0;0.0;0.0;0.3589041095890411;0.453551912568306;0.0027397260273972;0.0027397260273972;0.0;0.8333333333333334;0.1643835616438356
NE;BA;ITAMARAJU;A455;-17.00694444;-39.55805555;110.0;;;;;;;;;;;;;;;;;0.0109289617486338;0.0;0.0054794520547945;0.0;0.1939890710382513;1.0
NE;PI;PAULISTANA;A330;-8.132288;-41.142945;376.0;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0136986301369863;0.0684931506849315;0.0;0.0630136986301369;0.0;0.0;0.0;0.0
SE;MG;AIMORES;A534;-19.53277777;-41.09083333;287.74;;;;;;;;0.010958904109589;0.0;0.0;0.0;0.0;0.4726775956284153;0.0;0.0;0.0;0.0;0.0054794520547945;0.1698630136986301;0.0;0.6612021857923497;0.0
SE;MG;DIAMANTINA;A537;-18.231052;-43.648269;1359.25;;;;;;;;0.0082191780821917;0.0;0.0;0.0054794520547945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0054794520547945;0.0;0.0;0.0
S;SC;FLORIANOPOLIS;A806;-27.60253;-48.620096;4.87;;;;0.1671232876712328;0.4918032786885246;0.3808219178082191;0.0520547945205479;0.0712328767123287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
