ID;ID_DESCRICAO;ID_PROJETO;LONGITUDE;LATITUDE;FOTO;TIPO_OBSERVACAO;ALTITUDE;IDENTIFICACAO_CAMPO;RELACAO_B_A;COMENTARIO;ESTADO;MUNICIPIO;DATAUM;TIPO_PERFIL;DADO_NOVO;CURADORIA
6051;6051;168;-46.08333333;-5.2;NULL;Amostra extra;NULL;RMI-MA-EX-40;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6052;6052;168;-45.7;-4.083333333;NULL;Amostra extra;NULL;RMI-MA-EX-41;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6053;6053;168;-46.23333333;-5.4;NULL;Amostra extra;NULL;RMI-MA-EX-42;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6054;6054;168;-46.26666667;-5.683333333;NULL;Amostra extra;NULL;RMI-MA-EX-43;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6055;6055;168;-46.65;-4.45;NULL;Amostra extra;NULL;RMI-MA-EX-44;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6056;6056;168;-46.66666667;-4.4;NULL;Amostra extra;NULL;RMI-MA-EX-45;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6057;6057;168;-46.16666667;-5.233333333;NULL;Amostra extra;NULL;RMI-MA-EX-46;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6058;6058;168;-46.23333333;-4.766666667;NULL;Amostra extra;NULL;RMI-MA-EX-47;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6059;6059;168;-46.6;-4.383333333;NULL;Amostra extra;NULL;RMI-MA-EX-48;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6060;6060;168;-46.58333333;-4.433333333;NULL;Amostra extra;NULL;RMI-MA-EX-49;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6061;6061;168;-46.06666667;-4.533333333;NULL;Amostra extra;NULL;RMI-MA-EX-50;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6062;6062;168;-45.86666667;-4.15;NULL;Amostra extra;NULL;RMI-MA-EX-51;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6063;6063;168;-46.13333333;-4.1;NULL;Amostra extra;NULL;RMI-MA-EX-52;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6064;6064;168;-46.23333333;-4.616666667;NULL;Amostra extra;NULL;RMI-MA-EX-53;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6065;6065;168;-45.95;-4.1;NULL;Amostra extra;NULL;RMI-MA-EX-54;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6066;6066;168;-46.01666667;-4.216666667;NULL;Amostra extra;NULL;RMI-MA-EX-55;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6067;6067;168;-46.18333333;-5.7;NULL;Amostra extra;NULL;RMI-MA-EX-56;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6068;6068;168;-46.28333333;-5.383333333;NULL;Amostra extra;NULL;RMI-MA-EX-57;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6069;6069;168;-46.13333333;-5.466666667;NULL;Amostra extra;NULL;RMI-MA-EX-58;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6070;6070;168;-46.26666667;-5.6;NULL;Amostra extra;NULL;RMI-MA-EX-59;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6071;6071;168;-46.2;-5.716666667;NULL;Amostra extra;NULL;RMI-MA-EX-60;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6072;6072;168;-46.2;-5.4;NULL;Amostra extra;NULL;RMI-MA-EX-61;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6073;6073;168;-46.28333333;-4.383333333;NULL;Amostra extra;NULL;RMI-MA-EXTRA-1;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6074;6074;168;-46.33333333;-4.116666667;NULL;Amostra extra;NULL;RMI-MA-EXTRA-2;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6075;6075;168;-46.25;-4.65;NULL;Amostra extra;NULL;RMI-MA-EXTRA-3;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6076;6076;168;-46.26666667;-4.783333333;NULL;Amostra extra;NULL;RMI-MA-EXTRA-4;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6077;6077;168;-46.11666667;-4.633333333;NULL;Amostra extra;NULL;RMI-MA-EXTRA-5;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6078;6078;168;-46.15;-4.633333333;NULL;Amostra extra;NULL;RMI-MA-EXTRA-6;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6079;6079;168;-46.3;-4.5;NULL;Amostra extra;NULL;RMI-MA-EXTRA-7;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6080;6080;168;-46.2;-4.716666667;NULL;Amostra extra;NULL;RMI-MA-EXTRA-8;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6081;6081;168;-46.26666667;-4.483333333;NULL;Amostra extra;NULL;RMI-MA-EXTRA-9;NULL;NULL;NULL;NULL;NULL;Tradagem;NULL;0
6082;6082;168;-46.16666667;-4.616666667;NULL;Perfil completo;NULL;RMI-MA-1;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6083;6083;168;-45.55;-3.833333333;NULL;Amostra extra;NULL;RMI-MA-10;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6084;6084;168;-46.18333333;-4.516666667;NULL;Perfil completo;NULL;RMI-MA-2;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6085;6085;168;-46.18333333;-4.25;NULL;Perfil completo;NULL;RMI-MA-3;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6086;6086;168;-45.58333333;-3.816666667;NULL;Perfil completo;NULL;RMI-MA-4;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6087;6087;168;-45.63333333;-3.916666667;NULL;Perfil completo;NULL;RMI-MA-5;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6088;6088;168;-45.71666667;-4.05;NULL;Perfil completo;NULL;RMI-MA-6;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6089;6089;168;-46.25;-5.533333333;NULL;Perfil completo;NULL;RMI-MA-7;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6090;6090;168;-46.66666667;-4.433333333;NULL;Amostra extra;NULL;RMI-MA-8;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6091;6091;168;-46.08333333;-5.116666667;NULL;Perfil completo;NULL;RMI-MA-9;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6092;6092;169;-47.21666667;-15.11666667;NULL;Amostra extra;680;RIOPARANÃ-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6093;6093;169;-47.23333333;-15.36666667;NULL;Amostra extra;700;RIOPARANÃ-2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6094;6094;169;-46.45;-14.61666667;NULL;Amostra extra;910;RIOPARANÃ-3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6095;6095;169;-46.5;-14.61666667;NULL;Amostra extra;1000;RIOPARANÃ-4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6096;6096;169;-47.1;-15.05;NULL;Amostra extra;780;RIOPARANÃ-5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6097;6097;169;-47.1;-15.15;NULL;Amostra extra;520;RIOPARANÃ-6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6098;6098;169;-46.66666667;-13;NULL;Amostra extra;540;RIOPARANÃ-7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6099;6099;169;-46.55;-14.11666667;NULL;Amostra extra;800;RIOPARANÃ-8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6100;6100;169;-46.43333333;-13.5;NULL;Amostra extra;620;RIOPARANÃ-9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6101;6101;169;-46.73333333;-13.01666667;NULL;Amostra extra;720;RIOPARANÃFERTILIDADE-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6102;6102;169;-46.83333333;-13.11666667;NULL;Amostra extra;700;RIOPARANÃFERTILIDADE-2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6103;6103;169;-46.78333333;-13.08333333;NULL;Amostra extra;550;RIOPARANÃFERTILIDADE-3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6104;6104;169;-46.81666667;-13.1;NULL;Amostra extra;600;RIOPARANÃFERTILIDADE-4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6105;6105;169;-47.2;-15.11666667;NULL;Amostra extra;600;RIOPARANÃFERTILIDADE-5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6106;6106;169;-47.26666667;-15.08333333;NULL;Amostra extra;580;RIOPARANÃFERTILIDADE-6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6107;6107;169;-46.93333333;-12.6;NULL;Amostra extra;620;RIOPARANÃFERTILIDADE-7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6108;6108;169;-47.2;-15.2;NULL;Amostra extra;500;RIOPARANÃFERTILIDADE-8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6109;6109;169;-46.8;-13.06666667;NULL;Amostra extra;800;RIOPARANÃFERTILIDADE-9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6110;6110;169;-47.21666667;-15.43333333;NULL;Amostra extra;940;RIOPARANÃFERTILIDADE-N10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6111;6111;169;-47.15;-15.43333333;NULL;Amostra extra;960;RIOPARANÃFERTILIDADE-N11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6112;6112;169;-46.46666667;-13.2;NULL;Amostra extra;740;RIOPARANÃFERTILIDADE-N12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6113;6113;169;-46.5;-14.6;NULL;Amostra extra;1010;RIOPARANÃFERTILIDADE-N13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6114;6114;169;-46.55;-13.05;NULL;Amostra extra;750;RIOPARANÃFERTILIDADE-N14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6115;6115;169;-47.2;-14.8;NULL;Amostra extra;480;RIOPARANÃFERTILIDADE-N15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6116;6116;169;-47.01666667;-15.1;NULL;Amostra extra;500;RIOPARANÃFERTILIDADE-N16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6117;6117;169;-46.48333333;-13.05;NULL;Amostra extra;810;RIOPARANÃFERTILIDADE-N17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6118;6118;169;-47.03333333;-15.08333333;NULL;Amostra extra;500;RIOPARANÃFERTILIDADE-N18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6119;6119;169;-47.1;-15.06666667;NULL;Amostra extra;820;RIOPARANÃFERTILIDADE-N19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6120;6120;169;-46.86666667;-14.85;NULL;Amostra extra;600;RIOPARANÃFERTILIDADE-N20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6121;6121;169;-46.75;-13.11666667;NULL;Amostra extra;560;RIOPARANÃFERTILIDADE-N21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6122;6122;169;-46.73333333;-13.05;NULL;Amostra extra;660;RIOPARANÃFERTILIDADE-N22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6123;6123;169;-47.11666667;-15.2;NULL;Amostra extra;840;RIOPARANÃFERTILIDADE-N23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6124;6124;169;-46.41666667;-13.41666667;NULL;Amostra extra;470;RIOPARANÃFERTILIDADE-N24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6125;6125;169;-47.11666667;-15.08333333;NULL;Amostra extra;880;RIOPARANÃFERTILIDADE-N25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6126;6126;169;-46.45;-14.2;NULL;Amostra extra;780;RIOPARANÃFERTILIDADE-N26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6127;6127;169;NULL;NULL;NULL;Amostra extra;NULL;RIOPARANÃFERTILIDADE-N27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6128;6128;169;-46.66666667;-13;NULL;Amostra extra;680;RIOPARANÃFERTILIDADE-N28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6129;6129;169;-46.5;-14.28333333;NULL;Amostra extra;840;RIOPARANÃFERTILIDADE-N29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6130;6130;169;NULL;NULL;NULL;Amostra extra;580;RIOPARANÃFERTILIDADE-N30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6131;6131;169;-46.48333333;-12.71666667;NULL;Amostra extra;520;RIOPARANÃFERTILIDADE-N31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6132;6132;169;-46.58333333;-14.11666667;NULL;Amostra extra;800;RIOPARANÃFERTILIDADE-N32;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6133;6133;169;NULL;NULL;NULL;Amostra extra;450;RIOPARANÃFERTILIDADE-N33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6134;6134;169;-46.7;-14.16666667;NULL;Amostra extra;580;RIOPARANÃFERTILIDADE-N34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6135;6135;169;-46.63333333;-12.71666667;NULL;Amostra extra;480;RIOPARANÃFERTILIDADE-N35;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6136;6136;169;-46.7;-14.05;NULL;Amostra extra;600;RIOPARANÃFERTILIDADE-N36;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6137;6137;169;-46.7;-12.81666667;NULL;Amostra extra;450;RIOPARANÃFERTILIDADE-N37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6138;6138;169;-46.68333333;-13.86666667;NULL;Amostra extra;540;RIOPARANÃFERTILIDADE-N38;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6139;6139;169;-47;-14.91666667;NULL;Amostra extra;500;RIOPARANÃFERTILIDADE-N39;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6140;6140;169;-46.588977;-12.9922;NULL;Amostra extra;680;RIOPARANÃFERTILIDADE-N40;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6141;6141;169;-46.61666667;-12.91666667;NULL;Amostra extra;680;RIOPARANÃFERTILIDADE-N41;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6142;6142;169;-46.58333333;-12.78333333;NULL;Amostra extra;500;RIOPARANÃFERTILIDADE-N42;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6143;6143;169;-46.58333333;-14.51666667;NULL;Amostra extra;600;RIOPARANÃFERTILIDADE-N43;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6144;6144;169;-46.55;-13.6;NULL;Amostra extra;600;RIOPARANÃFERTILIDADE-N44;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6145;6145;169;-46.418354;-12.715185;NULL;Amostra extra;420;RIOPARANÃFERTILIDADE-N45;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6146;6146;169;-46.91666667;-14.86666667;NULL;Amostra extra;560;RIOPARANÃFERTILIDADE-N46;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6147;6147;169;-47;-14.91666667;NULL;Amostra extra;560;RIOPARANÃFERTILIDADE-N47;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6148;6148;169;-46.98333333;-14.85;NULL;Amostra extra;500;RIOPARANÃFERTILIDADE-N48;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6149;6149;169;-46.63333333;-14.36666667;NULL;Amostra extra;580;RIOPARANÃFERTILIDADE-N49;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6150;6150;169;-46.85;-14.05;NULL;Amostra extra;400;RIOPARANÃFERTILIDADE-N50;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6151;6151;169;-46.51666667;-14.33333333;NULL;Amostra extra;800;RIOPARANÃFERTILIDADE-N51;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6152;6152;169;-46.91666667;-13.1;NULL;Amostra extra;620;RIOPARANÃFERTILIDADE-N52;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6153;6153;169;-46.43333333;-14.1;NULL;Amostra extra;880;RIOPARANÃFERTILIDADE-N53;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6154;6154;169;-46.26666667;-14.73333333;NULL;Amostra extra;820;RIOPARANÃFERTILIDADE-N54;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6155;6155;169;-46.71666667;-13.01666667;NULL;Perfil completo;680;RIOPARANÃN-1;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6156;6156;169;-47.13333333;-15.13333333;NULL;Perfil completo;840;RIOPARANÃN-10;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6157;6157;169;-46.43333333;-13.28333333;NULL;Amostra extra;680;RIOPARANÃ-N10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6158;6158;169;-46.78333333;-14.83333333;NULL;Perfil completo;600;RIOPARANÃN-11;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6159;6159;169;-46.56666667;-12.96666667;NULL;Amostra extra;440;RIOPARANÃ-N11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6160;6160;169;-47.31666667;-15.36666667;NULL;Perfil completo;800;RIOPARANÃN-12;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6161;6161;169;-46.43333333;-12.6;NULL;Amostra extra;590;RIOPARANÃ-N12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6162;6162;169;-46.53333333;-14.45;NULL;Perfil completo;840;RIOPARANÃN-13;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6163;6163;169;-46.78333333;-12.71666667;NULL;Amostra extra;700;RIOPARANÃ-N13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6164;6164;169;NULL;NULL;NULL;Perfil completo;700;RIOPARANÃN-14;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6165;6165;169;-46.73333333;-12.68333333;NULL;Amostra extra;740;RIOPARANÃ-N14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6166;6166;169;-46.53333333;-14.1;NULL;Perfil completo;820;RIOPARANÃN-15;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6167;6167;169;NULL;NULL;NULL;Amostra extra;660;RIOPARANÃ-N15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6168;6168;169;-46.7;-13.95;NULL;Perfil completo;520;RIOPARANÃN-16;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6169;6169;169;-46.41666667;-14.33333333;NULL;Amostra extra;720;RIOPARANÃ-N16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6170;6170;169;-46.78333333;-12.73333333;NULL;Perfil completo;420;RIOPARANÃN-17;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6171;6171;169;-46.91666667;-14.45;NULL;Amostra extra;540;RIOPARANÃ-N17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6172;6172;169;-47.05;-14.98333333;NULL;Perfil completo;580;RIOPARANÃN-18;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6173;6173;169;-46.55;-13.61666667;NULL;Amostra extra;610;RIOPARANÃ-N18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6174;6174;169;-46.6;-12.91666667;NULL;Perfil completo;660;RIOPARANÃN-19;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6175;6175;169;-46.81666667;-14.03333333;NULL;Amostra extra;500;RIOPARANÃ-N19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6176;6176;169;-47.1;-15.38333333;NULL;Perfil completo;860;RIOPARANÃN-2;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6177;6177;169;-46.45;-13;NULL;Perfil completo;760;RIOPARANÃN-20;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6178;6178;169;NULL;NULL;NULL;Amostra extra;500;RIOPARANÃ-N20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6179;6179;169;-46.53333333;-13.05;NULL;Perfil completo;140;RIOPARANÃN-21;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6180;6180;169;-46.81666667;-12.55;NULL;Amostra extra;390;RIOPARANÃ-N21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6181;6181;169;-47.25;-15.33333333;NULL;Perfil completo;640;RIOPARANÃN-22;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6182;6182;169;-46.81666667;-12.75;NULL;Amostra extra;420;RIOPARANÃ-N22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6183;6183;169;-46.41666667;-14.1;NULL;Perfil completo;800;RIOPARANÃN-23;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6184;6184;169;-46.76666667;-12.7;NULL;Amostra extra;440;RIOPARANÃ-N23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6185;6185;169;-46.95;-14.86666667;NULL;Perfil completo;560;RIOPARANÃN-24;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6186;6186;169;-46.75;-14.81666667;NULL;Amostra extra;480;RIOPARANÃ-N24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6187;6187;169;-46.86666667;-12.91666667;NULL;Perfil completo;660;RIOPARANÃN-25;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6188;6188;169;-46.71666667;-14.73333333;NULL;Amostra extra;440;RIOPARANÃ-N25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6189;6189;169;-46.83333333;-14.68333333;NULL;Perfil completo;520;RIOPARANÃN-26;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6190;6190;169;-46.624292;-13.006054;NULL;Amostra extra;650;RIOPARANÃ-N26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6191;6191;169;-46.7;-14.73333333;NULL;Perfil completo;510;RIOPARANÃN-27;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6192;6192;169;-46.56663;-12.849453;NULL;Amostra extra;500;RIOPARANÃ-N27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6193;6193;169;-47.08333333;-15.03333333;NULL;Perfil completo;720;RIOPARANÃN-28;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6194;6194;169;-46.61666667;-13.16666667;NULL;Amostra extra;620;RIOPARANÃ-N28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6195;6195;169;-46.73333333;-14.78333333;NULL;Perfil completo;510;RIOPARANÃN-29;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6196;6196;169;-46.48333333;-14.53333333;NULL;Amostra extra;600;RIOPARANÃ-N29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6197;6197;169;-47.15;-15.43333333;NULL;Perfil completo;1020;RIOPARANÃN-3;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6198;6198;169;-46.1;-14.45;NULL;Perfil completo;780;RIOPARANÃN-30;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6199;6199;169;-46.46666667;-13.31666667;NULL;Amostra extra;680;RIOPARANÃ-N30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6200;6200;169;-46.95;-12.91666667;NULL;Perfil completo;590;RIOPARANÃN-31;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6201;6201;169;-46.6;-13.7;NULL;Amostra extra;560;RIOPARANÃ-N31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6202;6202;169;-46.48333333;-14.6;NULL;Perfil completo;900;RIOPARANÃN-32;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6203;6203;169;-47.08333333;-15.38333333;NULL;Amostra extra;900;RIOPARANÃ-N32;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6204;6204;169;-46.96666667;-12.86666667;NULL;Perfil completo;720;RIOPARANÃN-33;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6205;6205;169;-46.41666667;-14.61666667;NULL;Amostra extra;940;RIOPARANÃ-N33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6206;6206;169;-46.78333333;-12.75;NULL;Perfil completo;520;RIOPARANÃN-34;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6207;6207;169;-46.295042;-14.762755;NULL;Amostra extra;900;RIOPARANÃ-N34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6208;6208;169;-46.65;-14.35;NULL;Perfil completo;590;RIOPARANÃN-35;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6209;6209;169;-46.85;-12.5;NULL;Amostra extra;360;RIOPARANÃ-N35;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6210;6210;169;-46.43333333;-14.11666667;NULL;Perfil completo;840;RIOPARANÃN-36;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6211;6211;169;-47.05;-14.96666667;NULL;Amostra extra;460;RIOPARANÃ-N36;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6212;6212;169;-46.73333333;-14.1;NULL;Amostra extra;700;RIOPARANÃ-N37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6213;6213;169;-46.51666667;-14.36666667;NULL;Amostra extra;600;RIOPARANÃ-N38;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6214;6214;169;-46.81666667;-14.16666667;NULL;Amostra extra;480;RIOPARANÃ-N39;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6215;6215;169;-46.26666667;-14.01666667;NULL;Perfil completo;730;RIOPARANÃN-4;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6216;6216;169;-46.016962;-14.47655;NULL;Amostra extra;920;RIOPARANÃ-N40;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6217;6217;169;-46.21638;-14.012809;NULL;Perfil completo;710;RIOPARANÃN-5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
6218;6218;169;-46.51666667;-14.63333333;NULL;Perfil completo;1000;RIOPARANÃN-6;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6219;6219;169;-46.9;-13.21666667;NULL;Perfil completo;610;RIOPARANÃN-7;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6220;6220;169;-46.7;-14.28333333;NULL;Perfil completo;590;RIOPARANÃN-8;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6221;6221;169;-46.75;-13.28333333;NULL;Perfil completo;600;RIOPARANÃN-9;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6222;6222;170;NULL;NULL;NULL;Perfil completo;60;IUA-VOLII-30;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
6223;6223;170;NULL;NULL;NULL;Perfil completo;580;IUA-VOLII-44;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
6224;6224;170;NULL;NULL;NULL;Perfil completo;500;IUA-VOLII-27;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
